id,type,status,indexable,cornerstone,site_section,title,url_live,content_format,summary,key_components,primary_cta,image_count,word_count,n_sections,has_video,seo_title,meta_description,focus_keyword,h1,org_traffic_est,traffic_value_usd,top_keyword,serp_position,ranking_keywords,links_in,links_out,price,sku,stock,reading_time_min,editor,parent_id,url_local,last_modified,audit_action,notes
201948,product,publish,Yes,,Shop — Products,Trek GREEN Hoof Boot (sold per single boot),https://cavallo-inc.com/product/trek-green-hoof-boot/,Product page,"Cavallo Trek Hoof Boot in green, sold per single boot, Regular and Slim sole sizes 0-6. Pro Mesh TPU honeycomb upper boot for trail riding, jumping, dressage, and therapeutic use.","Product gallery, Add-to-cart, Product tabs, Image gallery, Video embed, Table of contents/sections, Bulleted list",Add to cart,11,3660,5,Yes,Cavallo Trek Hoof Boot Green for Horses - Best Selling Hoof Boot,"The Cavallo Trek Hoof Boot in Green is the perfect addition to your horse's wardrobe. Suited for trails, arena riding, and rehab, the Trek can do it all!",Cavallo Trek Hoof Boot Green,,,,,,,4,1,114.95,TG,instock,21,Classic,,http://cavallo.local/product/trek-green-hoof-boot/,2026-06-03 18:27:52,,
2324,product,publish,Yes,,Shop — Products,TREK Hoof Boot Replacement Strap - Black or Green (Sold in pairs),https://cavallo-inc.com/product/trek-res-strap/,Product page,"TREK Hoof Boot replacement Velcro straps for one pair of Cavallo Trek Boots, available in Black or Green.","Product gallery, Add-to-cart, Product tabs",Add to cart,0,515,1,,Cavallo Trek Replacement Strap for Trek Hoof Boots,Cavallo Trek Replacement Strap for Trek Hoof Boots - Velcro straps that are easy to put on and take off for barefoot and shod horses...,Cavallo Trek Replacement Strap,,,,,,,,0,14.95,DRES,instock,3,Classic,,http://cavallo.local/product/trek-res-strap/,2026-05-11 21:27:25,,
201999,product,publish,Yes,,Shop — Products,Trek PURPLE Hoof Boot (sold per single boot),https://cavallo-inc.com/product/trek-purple-hoof-boot/,Product page,"Cavallo Trek Hoof Boot in purple, sold per single boot, Regular and Slim sole sizes 0-6. Pro Mesh TPU honeycomb upper boot for trail riding, high-impact sports, and rehab.","Product gallery, Add-to-cart, Product tabs, Image gallery, Bulleted list",Add to cart,6,1938,3,,Cavallo Trek Hoof Boot Purple for Horses - Best Selling Hoof Boot,"The Cavallo Trek Hoof Boot in Purple features a durable, breathable, and user-friendly design, trusted by riders for everyday riding and extreme adventures.",Cavallo Trek Hoof Boot Purple,,,,,,,20,7,114.95,TP,instock,13,Classic,,http://cavallo.local/product/trek-purple-hoof-boot/,2026-03-19 16:15:37,,
3381,product,publish,Yes,,Shop — Products,Trek/BFB 3M Reflective Straps (Sold in pairs),https://cavallo-inc.com/product/trek-3m-reflective-strap/,Product page,"Cavallo Trek/BFB 3M Reflective Straps, sold in pairs as replaceable Velcro closures that boost visibility in low-light or evening riding conditions.","Product gallery, Add-to-cart, Product tabs",Add to cart,0,563,1,,,"Cavallo Trek 3M reflective replacement straps for high-visibility night riding. Genuine Cavallo parts for a secure, safe boot fit.",,,,,,,,1,0,24.95,TREK REFLECTIVE STRAP,instock,4,Classic,,http://cavallo.local/product/trek-3m-reflective-strap/,2026-03-03 21:19:30,,
3441,product,publish,Yes,,Shop — Products,Trek/BFB Hoof Boot Buckle Straps (Sold in pairs),https://cavallo-inc.com/product/trekbuckle/,Product page,"Cavallo Trek/BFB Hoof Boot Buckle Straps, sold in pairs as a secure buckle alternative to Velcro straps for muddy, snowy or weedy terrain.","Product gallery, Add-to-cart, Product tabs",Add to cart,0,568,1,,,This buckle style strap can be used in place of the Velcro straps on the Cavallo Simple boot and Entry Level Boot (ELB) styles.,,,0,0.21,cavallo trek,6,1,1,0,19.95,TREKBUCKLESTRAP,instock,4,Classic,,http://cavallo.local/product/trekbuckle/,2026-03-03 21:20:39,,
202057,product,publish,Yes,,Shop — Products,Unicorn Pink CLB “Cute Little Boots” – For Minis (sold in pairs),https://cavallo-inc.com/product/unicorn-pink-clb-cute-little-boots/,Product page,"Cavallo CLB 'Cute Little Boot' in Unicorn Pink, sold in pairs, sizes M1-M4 for miniature horses. Official AMHA boot for hoof rehab, driving, arena and trail work, and therapy minis.","Product gallery, Add-to-cart, Product tabs, Image gallery, Video embed, Table of contents/sections, Bulleted list",Add to cart,10,3510,6,Yes,Cavallo CLB Pink Hoof Boot for Miniature Horses and Ponies,"The Cavallo CLB Unicorn Pink Hoof Boot offers complete hoof protection and comfort for your miniature horse and pony, increasing shock absorption and style.",Cavallo CLB Pink Hoof Boot,,,,,,,,7,129.95,CPK,instock,20,Classic,,http://cavallo.local/product/unicorn-pink-clb-cute-little-boots/,2026-03-02 19:07:40,,
2254,product,publish,Yes,,Shop — Products,Western Built-Up Saddle Pad #809,https://cavallo-inc.com/product/western-built-up-saddle-pad/,Product page,"Cavallo Western Built-Up Saddle Pad #809 adds wither padding to balance a forward-tipping saddle, using a Four-Density Solution to arrest concussion.","Product gallery, Add-to-cart, Product tabs, Bulleted list",Add to cart,3,1025,1,,Western Western Built-Up Saddle Pad Cavallo Horse Equipment Supplies,The Cavallo Western Built-Up Saddle Pad provides additional padding over the wither area that will adjust the position of a saddle that tips. Firm poly...,Western Built-Up Saddle Pad,,,,,,,1,0,219.95,PE809,instock,6,Classic,,http://cavallo.local/product/western-built-up-saddle-pad/,2026-05-26 17:31:58,,
3562,team,publish,No,,About — Team,Brigitta Luettge,https://cavallo-inc.com/team/brigitta-luettgue/,Team / bio,"Bio of Brigitta Luettge, Cavallo Customer Experience Expert, with 28 years of horse experience from owning SweetWater Ranch in Whistler, BC.",,None,0,153,0,,,,,,,,,,,,0,,,,1,Classic,,http://cavallo.local/team/brigitta-luettgue/,2026-02-10 22:58:01,,
3536,team,publish,Yes,,About — Team,Carole Herder,https://cavallo-inc.com/team/carole-herder/,Team / bio,"Bio of Carole Herder, President of Cavallo, covering her path into equine well-being, the barefoot movement, and her stance against nailing metal shoes into hooves.",,None,0,674,0,,,,,,,,,,,2,1,,,,4,Classic,,http://cavallo.local/team/carole-herder/,2025-07-08 20:02:48,,
202928,team,publish,No,,About — Team,Deanna Stoppler,https://cavallo-inc.com/team/deanna-stoppler/,Team / bio,"Bio of Deanna Stoppler, a Customer Experience Expert and former farrier who transitioned to barefoot hoof care, joining Cavallo in 2025.",,None,0,160,0,,D %%page%% %%sep%% %%sitename%% D,,Deanna Stoppler,,,,,,,,0,,,,1,Classic,,http://cavallo.local/team/deanna-stoppler/,2025-07-08 21:28:28,,
3552,team,publish,Yes,,About — Team,Greg Giles,https://cavallo-inc.com/team/greg-giles/,Team / bio,"Bio of Greg Giles, CEO of Cavallo Horse & Rider Inc., detailing his footwear design background, Old Macs history, and leadership in barefoot hoof-boot development for laminitis and navicular.",,None,0,421,0,,,,,,,,,,,2,0,,,,3,Classic,,http://cavallo.local/team/greg-giles/,2025-05-07 20:58:01,,
3564,team,publish,No,,About — Team,Heidi Melocco,https://cavallo-inc.com/team/heidi-melocco/,Team / bio,"Bio of Heidi Melocco, Cavallo's Public Relations & Press contact, a longtime equine publishing author and PATH International instructor who promotes new products and equine wellness.",,None,0,145,0,,,,,,,,,,,,0,,,,1,Classic,,http://cavallo.local/team/heidi-melocco/,2024-09-19 06:34:35,,
3557,team,publish,No,,About — Team,Jennifer Mundell,https://cavallo-inc.com/team/jennifer-mundell/,Team / bio,"Bio of Jennifer Mundell, Cavallo Relations Coordinator, who handles social media, marketing and equine-industry partnerships since 2015.",,None,0,136,0,,,,,,,,,,,,0,,,,1,Classic,,http://cavallo.local/team/jennifer-mundell/,2024-10-03 09:01:58,,
202644,team,publish,No,,About — Team,Joeal Wolfe,https://cavallo-inc.com/team/joeal-wolfe/,Team / bio,"Bio of Joeal Wolfe, a Customer Experience Expert at Cavallo, covering her lifelong passion for horses and holistic care values.",,None,0,99,0,,%%title%% Joeal Wolfe - Cavallo Hoof Boots Customer Service,,Joeal Wolfe,,,,,,,,0,,,,1,Classic,,http://cavallo.local/team/joeal-wolfe/,2025-04-25 01:12:35,,
3556,team,publish,No,,About — Team,Krystle Davies,https://cavallo-inc.com/team/krystle-davies/,Team / bio,"Bio of Krystle Davies, Cavallo Customer Experience Manager, covering her horse background, joining Cavallo in 2009, and her psychology degree and hobby farm in B.C.",,None,0,97,0,,,,,,,,,,,,0,,,,1,Classic,,http://cavallo.local/team/krystle-davies/,2024-09-19 06:28:59,,
3566,team,publish,No,,About — Team,Maren,https://cavallo-inc.com/team/maren/,Team / bio,"Bio of Maren, a Customer Experience Expert at Cavallo and equine podiatry/bodywork business owner who advises customers on booted and barefoot hoof care.",Staff bio,None,0,106,0,,,,,,,,,,,,0,,,,1,Classic,,http://cavallo.local/team/maren/,2026-02-04 17:32:43,,
3554,team,publish,No,,About — Team,Patricia,https://cavallo-inc.com/team/patricia/,Team / bio,"Minimal team page for Patricia, Cavallo's Chief Financial Officer; only the role is listed.",,None,0,4,0,,,,,,,,,,,,0,,,,1,Classic,,http://cavallo.local/team/patricia/,2024-09-27 12:30:27,,
3559,team,publish,No,,About — Team,Yvonne Welz,https://cavallo-inc.com/team/yvonne-welz/,Team / bio,"Bio of Yvonne Welz, a lifelong horsewoman, former dressage rider, and founder of The Horse's Hoof Magazine, who promotes barefoot hoof care and uses Cavallo boots daily.",,None,0,278,0,,,"Meet Yvonne Welz — lifelong horsewoman, barefoot advocate and editor of The Horse's Hoof magazine. Over 30 years of equine expertise.",,,,,,,,,0,,,,2,Classic,,http://cavallo.local/team/yvonne-welz/,2024-09-19 06:30:57,,
201597,video,publish,No,,Videos,"""She would be in a very dark place...""",https://cavallo-inc.com/video/she-would-be-in-a-very-dark-place/,(video — not summarized),,,,,,,,,"Cavallo Hoof Boots provide immediate relief in a before-and-after video, for a horse with recurring abscesses and thin soles. Wow!",Cavallo Boots Thin Soles,,,,,,,,0,,,,1,Classic,,http://cavallo.local/video/she-would-be-in-a-very-dark-place/,2025-03-11 18:12:09,,
201124,video,publish,No,,Videos,“Cavallo Boots Breathe so Well!”,https://cavallo-inc.com/video/cavallo-boots-breathe-so-well/,(video — not summarized),,,,,,,,,,,,,,,,,,0,,,,1,Classic,,http://cavallo.local/video/cavallo-boots-breathe-so-well/,2025-01-21 14:42:20,,
201556,video,publish,No,,Videos,A (Mini) Man of our Times - Hughie's Got it!,https://cavallo-inc.com/video/a-mini-man-of-our-times-hughies-got-it/,(video — not summarized),,,,,,,,,"We all need someone to look up to—someone with confidence, style, and a strut that says, “I’ve got this!”. For us, that's Hughie!",Hughie and Cavallo Boots,,,,,,,,0,,,,1,Classic,,http://cavallo.local/video/a-mini-man-of-our-times-hughies-got-it/,2025-03-10 20:31:54,,
201552,video,publish,No,,Videos,A Joyful Run Through the Forests of Norway on Happy Hoofs!,https://cavallo-inc.com/video/a-joyful-run-through-the-forests-of-norway-on-happy-hoofs/,(video — not summarized),,,,,,,,,"Luna has been very sensitive to hard ground and gravel, and these boots are proving to be just the thing to make her happy!",Thea and the Crazyshetlands,,,,,,,,0,,,,1,Classic,,http://cavallo.local/video/a-joyful-run-through-the-forests-of-norway-on-happy-hoofs/,2025-03-10 20:10:40,,
201294,video,publish,No,,Videos,A Mystery Celebrity Needing Cavallo Boots FAST?,https://cavallo-inc.com/video/a-mystery-celebrity-needing-cavallo-boots-fast/,(video — not summarized),,,,,,,,Mystery celebrity needing Cavallo Boots Fast,Who was the mystery celebrity needing Cavallo Boots FAST? What happened when a Hollywood horse handler reached out to the staff at Cavallo?,Celebrity needing Cavallo Boots,,,,,,,,0,,,,1,Classic,,http://cavallo.local/video/a-mystery-celebrity-needing-cavallo-boots-fast/,2025-02-25 01:27:02,,
201594,video,publish,No,,Videos,Allison McGinty Uses Cavallo Boots to Help Apache with Laminitis,https://cavallo-inc.com/video/allison-mcginty-uses-cavallo-boots-to-help-apache-with-laminitis/,(video — not summarized),,,,,,,,,"Apache had a bout of laminitis earlier in the year, and has come through very nicely with her Cavallo Hoof Boots! Allison is very pleased!",Allison McGinty Cavallo Boots,,,,,,,,0,,,,1,Classic,,http://cavallo.local/video/allison-mcginty-uses-cavallo-boots-to-help-apache-with-laminitis/,2025-03-11 17:45:24,,
350543,video,publish,Yes,,Videos,Aquaman's Rescue from a Canal!,https://cavallo-inc.com/video/aquamans-rescue-from-a-canal/,(video — not summarized),,,,,,,,,,,,,,,,,,0,,,,1,Classic,,http://cavallo.local/video/aquamans-rescue-from-a-canal/,2026-06-01 18:59:13,,
201499,video,publish,No,,Videos,Are YOU a Fan of Rolling Stones?,https://cavallo-inc.com/video/help-your-horse-on-rocky-trails/,(video — not summarized),,,,,,,,Cavallo Boots Help your horse on rocky trails,"Are YOU a Fan of Rolling Stones? Not THE Rolling Stones, but the kind that challenges your horse on rocky trails! Cavallo Boots really help!",horse on rocky trails,,,,,,,,0,,,,1,Classic,,http://cavallo.local/video/help-your-horse-on-rocky-trails/,2025-03-05 04:22:04,,
201135,video,publish,No,,Videos,Ask Monty Roberts: Cavallo Saddle Pads Part 2,https://cavallo-inc.com/video/ask-monty-roberts-cavallo-saddle-pads-part-2/,(video — not summarized),,,,,,,,,,,,,,,,,,0,,,,1,Classic,,http://cavallo.local/video/ask-monty-roberts-cavallo-saddle-pads-part-2/,2025-01-21 14:47:14,,
201588,video,publish,No,,Videos,Ayasha the Mini Uses CLB Boots to Keep up on the Trails!,https://cavallo-inc.com/video/ayasha-the-mini-uses-clb-boots-to-keep-up-on-the-trails/,(video — not summarized),,,,,,,,,Ayasha the Trail Mini Uses her Cavallo CLB horse hoof boots to Keep up with the Big Horses on the Trails! Nothing stops this little gal!,Ayasha the Trail Mini,,,,,,,,0,,,,1,Classic,,http://cavallo.local/video/ayasha-the-mini-uses-clb-boots-to-keep-up-on-the-trails/,2025-03-11 17:29:21,,
201564,video,publish,No,,Videos,Beautiful Horse Jumping at Liberty in Cavallo Hoof Boots!,https://cavallo-inc.com/video/beautiful-horse-jumping-at-liberty-in-cavallo-hoof-boots/,(video — not summarized),,,,,,,,,"Jumping at liberty in Cavallo Hoof Boots (and we LOVE it!). With a proper fit, there's nothing you can't do in your Cavallos!",Jumping at liberty,,,,,,,,0,,,,1,Classic,,http://cavallo.local/video/beautiful-horse-jumping-at-liberty-in-cavallo-hoof-boots/,2025-03-10 21:15:32,,
201153,video,publish,No,,Videos,Breaking in your Cavallos,https://cavallo-inc.com/video/breaking-in-your-cavallos/,(video — not summarized),,,,,,,,,,,,,,,,,,0,,,,1,Classic,,http://cavallo.local/video/breaking-in-your-cavallos/,2025-02-08 02:13:26,,
201528,video,publish,No,,Videos,Breaking up (with your farrier) is hard to do!,https://cavallo-inc.com/video/breaking-up-with-your-farrier-is-hard-to-do/,(video — not summarized),,,,,,,,Farrier Breakup Hoof Boots,"Farrier breakup? Don’t worry, Cavallo Boots have your covered. Breaking up with a partner is tough, but parting with your farrier is GRUELING!",Farrier Breakup Hoof Boots,,,,,,,,0,,,,1,Classic,,http://cavallo.local/video/breaking-up-with-your-farrier-is-hard-to-do/,2025-03-05 22:54:23,,
201604,video,publish,No,,Videos,Can Cavallo Hoof Boots Work for Other Equines (Besides Horses)?,https://cavallo-inc.com/video/can-cavallo-hoof-boots-work-for-other-equines-besides-horses/,(video — not summarized),,,,,,,,,"Can Cavallo Hoof Boots be used... for Zebras? Struggling with Laminitis and barely able to walk, Zavannah found relief with Cavallo CLB Boots",Zavannah the Zebra,,,,,,,,0,,,,1,Classic,,http://cavallo.local/video/can-cavallo-hoof-boots-work-for-other-equines-besides-horses/,2025-03-11 18:33:18,,
201128,video,publish,No,,Videos,Can you Jump in Cavallo Boots?,https://cavallo-inc.com/video/jump-in-cavallo-hoof-boots/,(video — not summarized),,,,,,,,Can you jump in Cavallo Hoof Boots?,Champion showjumper Zoey Luna demonstrates how to jump in Cavallo Hoof Boots. She uses them because Cavallos absorb shock.,Jump in Cavallo Hoof Boots,,,,,,,,0,,,,1,Classic,,http://cavallo.local/video/jump-in-cavallo-hoof-boots/,2025-02-28 22:45:27,,
201423,video,publish,No,,Videos,Carole Announces Donating 1000 Pairs of Cavallos,https://cavallo-inc.com/video/donating-1000-pairs-of-cavallos/,(video — not summarized),,,,,,,,Donating 1000 Pairs of Cavallos,Carole Herder announces donating 1000 pairs of Cavallos. These have gone to rescue horses that suffer from Laminitis and other issues.,Donating 1000 Pairs of Cavallos,,,,,,,,0,,,,1,Classic,,http://cavallo.local/video/donating-1000-pairs-of-cavallos/,2025-02-28 05:10:38,,
334062,video,publish,No,,Videos,Carole Herder & Farrier Mike Wildenstein Find Common Ground,https://cavallo-inc.com/video/carole-herder-farrier-mike-wildenstein/,(video — not summarized),,,,,,,,Carole Herder & Farrier Mike Wildenstein,Carole Herder & Farrier Mike Wildenstein Find Common Ground for Helping Horses at the American Association of Equine Practitioners Conference,Farrier Mike Wildenstein,,,,,,,,0,,,,1,Classic,,http://cavallo.local/video/carole-herder-farrier-mike-wildenstein/,2026-01-21 23:12:49,,
